age,job,marital,education,default_status,balance,housing,loan,contact,day,month,duration_minutes,campaign,previous,poutcome,y,pdays,Cluster
59,retired,married,secondary,no,319.0,yes,no,unknown,5,may,2.38,3,0,unknown,no,-1,1
39,services,divorced,secondary,no,-185.0,yes,no,unknown,5,may,3.15,3,0,unknown,no,-1,1
49,services,married,secondary,no,47.0,no,no,unknown,5,may,3.9,2,0,unknown,no,-1,1
38,services,single,secondary,no,570.0,yes,no,unknown,5,may,1.25,2,0,unknown,no,-1,1
36,self-employed,married,tertiary,no,19.0,no,no,unknown,5,may,3.15,2,0,unknown,no,-1,1
50,blue-collar,married,primary,no,61.0,yes,no,unknown,5,may,10.35,3,0,unknown,no,-1,1
41,admin.,married,secondary,no,-62.0,yes,yes,unknown,5,may,0.92,2,0,unknown,no,-1,1
54,technician,married,tertiary,no,258.0,no,no,unknown,5,may,5.17,4,0,unknown,no,-1,1
58,blue-collar,married,primary,no,76.0,yes,no,unknown,5,may,2.6,2,0,unknown,no,-1,1
30,blue-collar,single,secondary,no,0.0,yes,no,unknown,5,may,0.08,2,0,unknown,no,-1,1
33,admin.,single,secondary,no,352.0,yes,no,unknown,5,may,3.75,2,0,unknown,no,-1,1
47,admin.,married,secondary,no,368.0,yes,no,unknown,5,may,2.08,2,0,unknown,no,-1,1
50,technician,single,tertiary,no,339.0,yes,no,unknown,5,may,0.03,3,0,unknown,no,-1,1
32,blue-collar,married,secondary,no,1331.0,yes,no,unknown,5,may,4.77,2,0,unknown,no,-1,1
40,self-employed,married,secondary,no,672.0,yes,no,unknown,5,may,2.73,2,0,unknown,no,-1,1
37,management,married,tertiary,no,58.0,yes,no,unknown,5,may,1.63,2,0,unknown,no,-1,1
54,technician,single,unknown,no,447.0,yes,no,unknown,5,may,12.37,2,0,unknown,no,-1,3
24,student,single,secondary,no,423.0,yes,no,unknown,5,may,3.77,3,0,unknown,no,-1,1
54,management,married,tertiary,no,0.0,no,no,unknown,5,may,2.0,2,0,unknown,no,-1,1
34,technician,married,secondary,no,19.0,yes,no,unknown,5,may,6.03,4,0,unknown,no,-1,1
56,technician,divorced,primary,no,13.0,yes,no,unknown,5,may,5.95,2,0,unknown,no,-1,1
31,blue-collar,single,secondary,no,3.0,yes,no,unknown,5,may,3.33,2,0,unknown,no,-1,1
24,student,single,secondary,no,82.0,yes,no,unknown,5,may,3.4,2,0,unknown,no,-1,1
42,blue-collar,divorced,primary,no,28.0,yes,no,unknown,5,may,2.1,3,0,unknown,no,-1,1
57,technician,married,secondary,no,792.0,yes,no,unknown,5,may,1.08,2,0,unknown,no,-1,1
42,blue-collar,married,unknown,no,408.0,yes,no,unknown,5,may,1.78,2,0,unknown,no,-1,1
51,admin.,married,secondary,no,531.0,yes,no,unknown,5,may,4.45,2,0,unknown,no,-1,1
57,retired,married,secondary,no,211.0,yes,no,unknown,5,may,4.13,2,0,unknown,no,-1,1
36,services,single,secondary,no,62.0,yes,no,unknown,5,may,3.58,2,0,unknown,no,-1,1
53,services,married,unknown,no,257.0,yes,no,unknown,5,may,3.48,2,0,unknown,no,-1,1
50,technician,married,secondary,no,1234.0,yes,no,unknown,5,may,3.42,2,0,unknown,no,-1,1
54,management,married,tertiary,no,313.0,yes,no,unknown,5,may,1.38,2,0,unknown,no,-1,1
55,blue-collar,married,secondary,no,89.0,yes,no,unknown,5,may,1.77,3,0,unknown,no,-1,1
44,blue-collar,married,secondary,no,129.0,yes,yes,unknown,5,may,3.15,2,0,unknown,no,-1,1
43,management,married,unknown,no,0.0,yes,no,unknown,5,may,1.75,2,0,unknown,no,-1,1
56,admin.,married,secondary,no,353.0,yes,no,unknown,5,may,1.77,2,0,unknown,no,-1,1
54,technician,married,unknown,no,851.0,yes,no,unknown,5,may,1.8,2,0,unknown,no,-1,1
55,services,divorced,primary,no,96.0,yes,yes,unknown,5,may,5.18,2,0,unknown,no,-1,1
37,services,divorced,secondary,no,398.0,yes,yes,unknown,5,may,3.57,2,0,unknown,no,-1,1
33,admin.,single,tertiary,no,193.0,no,no,unknown,5,may,2.2,2,0,unknown,no,-1,1
46,admin.,married,secondary,no,-358.0,yes,no,unknown,5,may,5.97,2,0,unknown,no,-1,1
36,blue-collar,married,secondary,no,539.0,yes,yes,unknown,5,may,7.55,2,0,unknown,no,-1,1
51,technician,single,secondary,no,0.0,yes,no,unknown,5,may,6.07,2,0,unknown,no,-1,1
40,retired,single,primary,no,0.0,no,no,unknown,5,may,2.27,2,0,unknown,no,-1,1
42,blue-collar,married,secondary,no,490.0,yes,no,unknown,5,may,6.43,2,0,unknown,no,-1,1
51,blue-collar,married,secondary,no,0.0,yes,no,unknown,5,may,2.88,2,0,unknown,no,-1,1
49,blue-collar,married,unknown,no,403.0,yes,no,unknown,5,may,4.02,2,0,unknown,no,-1,1
48,management,married,secondary,no,161.0,yes,no,unknown,5,may,3.73,3,0,unknown,no,-1,1
32,technician,divorced,tertiary,no,2558.0,no,no,unknown,5,may,2.47,2,0,unknown,no,-1,1
31,admin.,single,secondary,no,98.0,yes,no,unknown,5,may,3.27,2,0,unknown,no,-1,1
55,management,single,tertiary,no,115.0,no,no,unknown,5,may,1.85,4,0,unknown,no,-1,1
40,blue-collar,single,secondary,no,436.0,yes,no,unknown,5,may,3.85,3,0,unknown,no,-1,1
47,technician,married,tertiary,no,831.0,yes,no,unknown,5,may,5.27,3,0,unknown,no,-1,1
57,technician,married,unknown,no,206.0,yes,no,unknown,5,may,3.6,3,0,unknown,no,-1,1
41,blue-collar,married,secondary,no,290.0,yes,no,unknown,5,may,4.0,2,0,unknown,no,-1,1
48,blue-collar,married,secondary,no,1.0,no,no,unknown,5,may,11.15,3,0,unknown,no,-1,3
42,blue-collar,married,unknown,no,57.0,yes,no,unknown,5,may,7.08,2,0,unknown,no,-1,1
30,blue-collar,single,secondary,no,-457.0,yes,no,unknown,5,may,2.38,2,0,unknown,no,-1,1
58,management,single,tertiary,no,1387.0,yes,no,unknown,5,may,2.9,5,0,unknown,no,-1,1
45,management,divorced,tertiary,no,24598.0,yes,no,unknown,5,may,5.22,3,0,unknown,no,-1,1
49,blue-collar,married,secondary,no,30.0,yes,no,unknown,5,may,2.25,4,0,unknown,no,-1,1
42,admin.,single,secondary,no,1022.0,yes,no,unknown,5,may,2.43,2,0,unknown,no,-1,1
53,technician,married,secondary,no,56.0,yes,yes,unknown,5,may,2.53,2,0,unknown,no,-1,1
51,admin.,single,secondary,yes,-2.0,no,no,unknown,5,may,6.7,3,0,unknown,no,-1,1
32,services,single,secondary,no,121.0,yes,no,unknown,5,may,3.55,2,0,unknown,no,-1,1
41,blue-collar,single,secondary,no,842.0,yes,no,unknown,5,may,2.4,3,0,unknown,no,-1,1
43,management,divorced,secondary,no,693.0,yes,no,unknown,5,may,2.07,3,0,unknown,no,-1,1
40,blue-collar,divorced,secondary,no,-333.0,yes,no,unknown,5,may,3.05,2,0,unknown,no,-1,1
50,blue-collar,married,primary,no,1533.0,yes,no,unknown,5,may,5.42,2,0,unknown,no,-1,1
34,management,married,tertiary,no,46.0,yes,no,unknown,5,may,0.65,4,0,unknown,no,-1,1
53,services,married,unknown,no,18.0,no,no,unknown,5,may,8.38,2,0,unknown,no,-1,1
45,technician,married,secondary,no,44.0,yes,no,unknown,5,may,1.58,4,0,unknown,no,-1,1
39,blue-collar,married,primary,no,-100.0,yes,no,unknown,5,may,11.33,2,0,unknown,no,-1,3
44,services,married,tertiary,no,510.0,yes,no,unknown,5,may,7.02,4,0,unknown,no,-1,1
55,management,married,tertiary,no,685.0,yes,no,unknown,5,may,2.9,3,0,unknown,no,-1,1
46,management,single,tertiary,no,187.0,yes,no,unknown,5,may,1.88,2,0,unknown,no,-1,1
45,blue-collar,married,secondary,no,66.0,yes,no,unknown,5,may,13.47,2,0,unknown,no,-1,3
34,admin.,married,secondary,no,560.0,yes,no,unknown,5,may,3.3,3,0,unknown,no,-1,1
36,blue-collar,married,secondary,no,0.0,yes,no,unknown,5,may,3.25,2,0,unknown,no,-1,1
59,unknown,divorced,unknown,no,27.0,no,no,unknown,5,may,5.78,3,0,unknown,no,-1,1
31,admin.,single,secondary,no,12.0,yes,no,unknown,5,may,3.47,2,0,unknown,no,-1,1
44,blue-collar,single,secondary,no,34.0,yes,no,unknown,5,may,6.73,4,0,unknown,no,-1,1
33,entrepreneur,single,tertiary,no,1068.0,yes,no,unknown,5,may,6.6,2,0,unknown,no,-1,1
40,blue-collar,married,secondary,no,211.0,yes,no,unknown,5,may,3.6,4,0,unknown,no,-1,1
46,admin.,single,tertiary,no,377.0,yes,no,unknown,5,may,1.63,2,0,unknown,no,-1,1
48,management,married,tertiary,no,263.0,yes,no,unknown,5,may,5.83,2,0,unknown,no,-1,1
42,services,married,secondary,no,1263.0,yes,no,unknown,6,may,1.9,2,0,unknown,no,-1,1
27,services,married,secondary,no,8.0,yes,no,unknown,6,may,1.47,3,0,unknown,no,-1,1
48,admin.,married,secondary,no,126.0,yes,yes,unknown,6,may,6.32,2,0,unknown,no,-1,1
59,admin.,married,secondary,no,230.0,yes,no,unknown,6,may,3.17,3,0,unknown,no,-1,1
46,technician,married,tertiary,no,841.0,yes,no,unknown,6,may,2.63,1,0,unknown,no,-1,1
38,admin.,divorced,secondary,no,308.0,yes,no,unknown,6,may,1.7,1,0,unknown,no,-1,1
43,management,divorced,tertiary,no,1.0,yes,no,unknown,6,may,5.1,1,0,unknown,no,-1,1
38,admin.,divorced,tertiary,no,86.0,yes,no,unknown,6,may,3.63,1,0,unknown,no,-1,1
23,student,single,secondary,no,157.0,yes,no,unknown,6,may,0.9,1,0,unknown,no,-1,1
34,services,married,secondary,no,22.0,yes,no,unknown,6,may,5.73,1,0,unknown,no,-1,1
38,admin.,married,secondary,no,46.0,yes,yes,unknown,6,may,3.25,1,0,unknown,no,-1,1
37,blue-collar,married,secondary,no,1293.0,no,no,unknown,6,may,10.87,1,0,unknown,no,-1,3
25,admin.,single,secondary,no,122.0,yes,no,unknown,6,may,4.77,1,0,unknown,no,-1,1
48,blue-collar,married,unknown,no,131.0,yes,no,unknown,6,may,3.15,1,0,unknown,no,-1,1
49,blue-collar,single,secondary,no,143.0,yes,no,unknown,6,may,1.38,1,0,unknown,no,-1,1
38,admin.,single,secondary,no,393.0,no,no,unknown,6,may,3.07,2,0,unknown,no,-1,1
43,blue-collar,married,primary,no,98.0,yes,no,unknown,6,may,3.92,1,0,unknown,no,-1,1
33,management,married,tertiary,no,0.0,yes,no,unknown,6,may,4.83,1,0,unknown,no,-1,1
55,blue-collar,married,secondary,no,224.0,yes,no,unknown,6,may,3.87,1,0,unknown,no,-1,1
38,blue-collar,married,secondary,no,757.0,yes,no,unknown,6,may,2.22,1,0,unknown,no,-1,1
49,services,married,secondary,no,245.0,yes,yes,unknown,6,may,5.3,1,0,unknown,no,-1,1
40,management,married,secondary,no,8486.0,no,no,unknown,6,may,4.33,3,0,unknown,no,-1,1
43,admin.,married,unknown,no,350.0,no,no,unknown,6,may,7.28,1,0,unknown,no,-1,1
38,blue-collar,married,secondary,no,20.0,yes,no,unknown,6,may,6.7,1,0,unknown,no,-1,1
58,services,married,secondary,no,1667.0,yes,yes,unknown,6,may,1.42,1,0,unknown,no,-1,1
57,technician,married,unknown,no,345.0,yes,no,unknown,6,may,2.08,1,0,unknown,no,-1,1
32,unemployed,married,secondary,no,10.0,yes,no,unknown,6,may,8.35,4,0,unknown,no,-1,1
56,management,married,tertiary,no,830.0,yes,yes,unknown,6,may,20.02,1,0,unknown,yes,-1,3
58,blue-collar,divorced,unknown,no,29.0,yes,no,unknown,6,may,4.22,1,0,unknown,no,-1,1
60,retired,divorced,secondary,no,545.0,yes,no,unknown,6,may,17.17,1,0,unknown,yes,-1,3
37,technician,married,tertiary,no,8730.0,yes,no,unknown,6,may,2.48,1,0,unknown,no,-1,1
46,technician,divorced,tertiary,no,477.0,yes,no,unknown,6,may,1.9,1,0,unknown,no,-1,1
27,admin.,married,secondary,no,4.0,yes,no,unknown,6,may,4.05,1,0,unknown,no,-1,1
43,blue-collar,married,secondary,no,1205.0,yes,no,unknown,6,may,12.82,2,0,unknown,no,-1,3
32,technician,single,secondary,no,0.0,yes,yes,unknown,6,may,2.25,3,0,unknown,no,-1,1
40,admin.,single,secondary,no,263.0,yes,no,unknown,6,may,3.85,1,0,unknown,no,-1,1
38,admin.,married,secondary,no,1.0,no,no,unknown,6,may,1.27,1,0,unknown,no,-1,1
34,blue-collar,married,secondary,no,283.0,no,yes,unknown,6,may,3.32,1,0,unknown,no,-1,1
47,blue-collar,married,primary,no,206.0,yes,no,unknown,6,may,2.53,1,0,unknown,no,-1,1
42,housemaid,married,primary,no,17.0,yes,no,unknown,6,may,2.07,1,0,unknown,no,-1,1
48,technician,married,secondary,no,141.0,yes,yes,unknown,6,may,7.07,1,0,unknown,no,-1,1
29,self-employed,single,tertiary,no,16.0,yes,no,unknown,6,may,0.72,1,0,unknown,no,-1,1
50,services,married,secondary,no,206.0,yes,no,unknown,6,may,2.57,1,0,unknown,no,-1,1
52,technician,married,unknown,no,7.0,no,no,unknown,6,may,3.38,2,0,unknown,no,-1,1
50,management,married,tertiary,no,0.0,no,no,unknown,6,may,5.43,1,0,unknown,no,-1,1
58,retired,married,tertiary,no,0.0,no,no,unknown,6,may,6.55,1,0,unknown,no,-1,1
46,blue-collar,divorced,primary,no,1927.0,yes,no,unknown,6,may,4.02,3,0,unknown,no,-1,1
38,technician,married,secondary,no,284.0,yes,no,unknown,6,may,8.05,1,0,unknown,no,-1,1
46,blue-collar,married,secondary,no,1660.0,yes,no,unknown,6,may,4.32,1,0,unknown,no,-1,1
32,services,single,secondary,no,406.0,yes,no,unknown,6,may,3.78,1,0,unknown,no,-1,1
51,blue-collar,married,primary,no,230.0,yes,no,unknown,6,may,11.22,1,0,unknown,no,-1,3
39,admin.,single,secondary,no,-25.0,yes,no,unknown,6,may,9.6,1,0,unknown,no,-1,1
48,admin.,married,secondary,no,182.0,yes,no,unknown,6,may,3.0,2,0,unknown,no,-1,1
36,entrepreneur,married,tertiary,no,1169.0,yes,no,unknown,6,may,2.8,2,0,unknown,no,-1,1
34,admin.,divorced,secondary,no,67.0,yes,no,unknown,6,may,1.5,1,0,unknown,no,-1,1
40,technician,married,secondary,no,77.0,no,no,unknown,6,may,8.42,1,0,unknown,no,-1,1
43,unemployed,married,secondary,no,0.0,yes,no,unknown,6,may,4.08,1,0,unknown,no,-1,1
52,blue-collar,divorced,primary,no,55.0,yes,yes,unknown,6,may,3.1,1,0,unknown,no,-1,1
33,technician,married,secondary,yes,72.0,yes,no,unknown,6,may,10.38,1,0,unknown,no,-1,1
49,management,single,tertiary,no,163.0,yes,no,unknown,6,may,8.27,3,0,unknown,no,-1,1
32,management,single,tertiary,no,151.0,yes,no,unknown,6,may,1.97,1,0,unknown,no,-1,1
39,admin.,single,secondary,no,113.0,yes,no,unknown,6,may,5.7,1,0,unknown,no,-1,1
40,blue-collar,married,secondary,no,0.0,yes,no,unknown,6,may,3.75,1,0,unknown,no,-1,1
38,technician,single,tertiary,no,9.0,yes,no,unknown,6,may,3.08,3,0,unknown,no,-1,1
43,management,married,secondary,no,375.0,yes,no,unknown,6,may,3.27,2,0,unknown,no,-1,1
39,services,married,secondary,no,1142.0,yes,no,unknown,6,may,4.6,1,0,unknown,no,-1,1
54,blue-collar,married,primary,no,2102.0,yes,no,unknown,6,may,1.27,1,0,unknown,no,-1,1
38,technician,single,tertiary,no,4325.0,yes,no,unknown,6,may,1.45,1,0,unknown,no,-1,1
40,blue-collar,married,secondary,no,217.0,yes,no,unknown,6,may,3.25,1,0,unknown,no,-1,1
55,admin.,married,secondary,no,131.0,yes,no,unknown,6,may,12.4,1,0,unknown,no,-1,3
42,management,married,tertiary,no,1680.0,yes,no,unknown,6,may,12.75,1,0,unknown,no,-1,3
39,blue-collar,married,secondary,no,0.0,yes,no,unknown,6,may,4.37,1,0,unknown,no,-1,1
40,blue-collar,married,primary,no,46.0,yes,no,unknown,6,may,1.98,1,0,unknown,no,-1,1
32,blue-collar,married,secondary,no,320.0,yes,no,unknown,6,may,3.3,2,0,unknown,no,-1,1
55,admin.,married,secondary,no,183.0,yes,no,unknown,6,may,2.5,1,0,unknown,no,-1,1
45,blue-collar,married,secondary,no,39.0,no,no,unknown,6,may,4.02,1,0,unknown,no,-1,1
35,management,single,tertiary,no,560.0,yes,no,unknown,6,may,3.02,1,0,unknown,no,-1,1
58,technician,divorced,secondary,no,469.0,no,no,unknown,6,may,3.27,1,0,unknown,no,-1,1
35,admin.,married,secondary,no,530.0,yes,no,unknown,6,may,2.48,1,0,unknown,no,-1,1
49,services,married,primary,no,61.0,yes,no,unknown,6,may,4.1,1,0,unknown,no,-1,1
34,technician,single,tertiary,no,242.0,yes,no,unknown,6,may,1.87,1,0,unknown,no,-1,1
36,blue-collar,married,secondary,no,139.0,yes,no,unknown,6,may,5.15,2,0,unknown,no,-1,1
24,self-employed,single,secondary,no,0.0,yes,no,unknown,6,may,4.63,1,0,unknown,no,-1,1
34,technician,married,secondary,no,367.0,yes,no,unknown,6,may,2.33,1,0,unknown,no,-1,1
51,admin.,divorced,secondary,no,228.0,yes,no,unknown,6,may,2.27,1,0,unknown,no,-1,1
39,technician,single,unknown,no,45248.0,yes,no,unknown,6,may,27.05,1,0,unknown,yes,-1,3
50,self-employed,married,unknown,no,-84.0,yes,no,unknown,6,may,1.68,1,0,unknown,no,-1,1
32,services,single,secondary,no,310.0,yes,no,unknown,6,may,2.4,1,0,unknown,no,-1,1
42,blue-collar,married,unknown,no,132.0,yes,no,unknown,6,may,3.97,1,0,unknown,no,-1,1
50,technician,married,secondary,no,797.0,yes,no,unknown,6,may,5.9,1,0,unknown,no,-1,1
40,services,married,secondary,no,71.0,no,no,unknown,6,may,1.32,1,0,unknown,no,-1,1
46,management,divorced,unknown,no,2.0,yes,no,unknown,6,may,3.12,1,0,unknown,no,-1,1
37,management,married,tertiary,no,231.0,yes,yes,unknown,6,may,7.52,2,0,unknown,no,-1,1
34,blue-collar,married,secondary,no,270.0,yes,yes,unknown,6,may,2.65,1,0,unknown,no,-1,1
44,blue-collar,married,secondary,no,274.0,yes,yes,unknown,6,may,6.82,1,0,unknown,no,-1,1
40,admin.,single,secondary,no,-109.0,yes,yes,unknown,6,may,2.83,1,0,unknown,no,-1,1
37,technician,married,secondary,no,1.0,yes,no,unknown,6,may,10.13,1,0,unknown,yes,-1,1
33,blue-collar,single,secondary,yes,-60.0,no,no,unknown,6,may,4.05,1,0,unknown,no,-1,1
35,blue-collar,married,secondary,no,89.0,yes,no,unknown,6,may,2.42,2,0,unknown,no,-1,1
58,blue-collar,divorced,secondary,no,-11.0,no,no,unknown,6,may,1.87,1,0,unknown,no,-1,1
39,blue-collar,married,primary,no,0.0,yes,no,unknown,6,may,4.37,2,0,unknown,no,-1,1
43,blue-collar,married,secondary,no,-509.0,yes,no,unknown,6,may,2.07,1,0,unknown,no,-1,1
39,unemployed,married,primary,no,408.0,yes,no,unknown,6,may,0.88,1,0,unknown,no,-1,1
36,services,single,primary,no,58.0,yes,no,unknown,6,may,2.23,1,0,unknown,no,-1,1
57,retired,single,secondary,no,1640.0,no,yes,unknown,6,may,3.4,4,0,unknown,no,-1,1
36,admin.,single,secondary,no,20.0,yes,no,unknown,6,may,3.1,1,0,unknown,no,-1,1
50,blue-collar,married,primary,no,71.0,yes,no,unknown,6,may,11.3,1,0,unknown,no,-1,3
55,blue-collar,married,secondary,no,52.0,yes,no,unknown,6,may,3.03,1,0,unknown,no,-1,1
44,self-employed,married,tertiary,no,292.0,yes,no,unknown,6,may,2.7,1,0,unknown,no,-1,1
44,services,divorced,secondary,no,424.0,yes,no,unknown,6,may,0.45,1,0,unknown,no,-1,1
39,housemaid,single,primary,no,109.0,yes,no,unknown,6,may,11.65,3,0,unknown,no,-1,3
46,blue-collar,married,unknown,no,1044.0,yes,no,unknown,6,may,0.72,1,0,unknown,no,-1,1
39,blue-collar,married,secondary,no,983.0,yes,no,unknown,6,may,1.62,1,0,unknown,no,-1,1
34,admin.,married,secondary,no,869.0,no,no,unknown,6,may,27.95,1,0,unknown,yes,-1,3
40,blue-collar,married,primary,no,668.0,yes,no,unknown,6,may,4.72,2,0,unknown,no,-1,1
50,management,married,tertiary,no,964.0,yes,no,unknown,6,may,5.38,1,0,unknown,no,-1,1
31,management,single,secondary,no,301.0,yes,no,unknown,6,may,1.37,1,0,unknown,no,-1,1
37,admin.,single,secondary,no,140.0,yes,no,unknown,6,may,5.17,1,0,unknown,no,-1,1
39,management,single,secondary,no,1877.0,yes,no,unknown,6,may,3.08,1,0,unknown,no,-1,1
51,blue-collar,married,primary,no,1127.0,yes,no,unknown,6,may,0.78,1,0,unknown,no,-1,1
41,technician,married,secondary,no,871.0,yes,no,unknown,6,may,2.42,1,0,unknown,no,-1,1
41,technician,married,secondary,no,767.0,yes,yes,unknown,6,may,3.4,1,0,unknown,no,-1,1
43,blue-collar,married,secondary,no,0.0,no,no,unknown,6,may,3.12,1,0,unknown,no,-1,1
30,services,single,secondary,no,209.0,yes,no,unknown,6,may,0.5,2,0,unknown,no,-1,1
54,management,divorced,primary,no,0.0,no,no,unknown,6,may,7.87,1,0,unknown,no,-1,1
43,blue-collar,divorced,secondary,no,110.0,yes,yes,unknown,6,may,7.47,1,0,unknown,no,-1,1
59,management,divorced,tertiary,no,-76.0,yes,yes,unknown,6,may,4.4,1,0,unknown,no,-1,1
47,technician,married,unknown,no,178.0,yes,no,unknown,6,may,2.82,1,0,unknown,no,-1,1
40,blue-collar,married,primary,no,-66.0,yes,no,unknown,6,may,4.8,1,0,unknown,no,-1,1
32,technician,married,secondary,no,0.0,yes,no,unknown,6,may,2.93,2,0,unknown,no,-1,1
29,blue-collar,married,secondary,no,1.0,yes,no,unknown,6,may,3.58,1,0,unknown,no,-1,1
36,blue-collar,married,secondary,no,0.0,yes,no,unknown,6,may,5.62,1,0,unknown,no,-1,1
55,unemployed,married,tertiary,no,5345.0,no,no,unknown,6,may,4.63,1,0,unknown,no,-1,1
30,blue-collar,divorced,secondary,no,-209.0,yes,no,unknown,6,may,3.13,2,0,unknown,no,-1,1
39,admin.,single,secondary,no,0.0,yes,no,unknown,6,may,2.9,2,0,unknown,no,-1,1
39,blue-collar,divorced,secondary,no,42.0,yes,no,unknown,6,may,3.77,2,0,unknown,no,-1,1
50,blue-collar,divorced,secondary,no,41.0,yes,no,unknown,6,may,3.17,1,0,unknown,no,-1,1
44,blue-collar,married,secondary,no,-99.0,yes,no,unknown,6,may,1.85,2,0,unknown,no,-1,1
37,technician,single,secondary,no,17.0,yes,no,unknown,6,may,2.73,1,0,unknown,no,-1,1
46,admin.,married,primary,no,276.0,yes,yes,unknown,6,may,2.62,2,0,unknown,no,-1,1
32,technician,single,unknown,no,-170.0,no,no,unknown,6,may,0.77,1,0,unknown,no,-1,1
37,management,single,tertiary,no,230.0,yes,yes,unknown,6,may,6.23,1,0,unknown,no,-1,1
29,blue-collar,married,secondary,no,9.0,yes,no,unknown,6,may,5.82,1,0,unknown,no,-1,1
41,blue-collar,married,secondary,no,946.0,yes,no,unknown,6,may,5.42,1,0,unknown,no,-1,1
45,blue-collar,married,primary,no,1297.0,yes,no,unknown,6,may,3.88,2,0,unknown,no,-1,1
57,retired,divorced,secondary,no,-331.0,yes,no,unknown,6,may,8.85,1,0,unknown,no,-1,1
48,blue-collar,single,secondary,no,44.0,yes,no,unknown,6,may,2.55,1,0,unknown,no,-1,1
60,retired,married,secondary,yes,15.0,no,no,unknown,6,may,1.33,1,0,unknown,no,-1,1
26,admin.,single,secondary,no,712.0,yes,no,unknown,6,may,3.87,1,0,unknown,no,-1,1
58,retired,married,secondary,no,5435.0,yes,no,unknown,6,may,1.97,1,0,unknown,no,-1,1
34,admin.,married,secondary,no,507.0,yes,no,unknown,6,may,3.17,1,0,unknown,no,-1,1
55,unemployed,divorced,secondary,no,387.0,yes,no,unknown,6,may,15.3,1,0,unknown,yes,-1,3
41,blue-collar,married,primary,no,0.0,yes,yes,unknown,6,may,3.97,1,0,unknown,no,-1,1
50,management,divorced,secondary,no,1716.0,yes,no,unknown,6,may,1.37,1,0,unknown,no,-1,1
49,entrepreneur,married,secondary,no,167.0,yes,yes,unknown,6,may,3.3,3,0,unknown,no,-1,1
44,admin.,married,unknown,no,40.0,no,yes,unknown,6,may,2.67,2,0,unknown,no,-1,1
44,blue-collar,married,primary,no,148.0,yes,no,unknown,6,may,3.52,1,0,unknown,no,-1,1
31,technician,married,secondary,no,17.0,yes,yes,unknown,6,may,2.0,1,0,unknown,no,-1,1
34,blue-collar,single,tertiary,no,1011.0,yes,no,unknown,6,may,2.27,1,0,unknown,no,-1,1
46,management,single,unknown,no,1527.0,yes,no,unknown,6,may,4.48,1,0,unknown,no,-1,1
